Iteration,Mean,Stdev,Run-0
0,0.0032591095358695853,0.0,0.0032591095358695853
1,0.0032591095358695853,0.0,0.0032591095358695853
2,0.0032591095358695853,0.0,0.0032591095358695853
3,0.0032591095358695853,0.0,0.0032591095358695853
4,0.0032591095358695853,0.0,0.0032591095358695853
5,0.0032591095358695853,0.0,0.0032591095358695853
6,0.0032591095358695853,0.0,0.0032591095358695853
7,0.0032591095358695853,0.0,0.0032591095358695853
8,0.0032591095358695853,0.0,0.0032591095358695853
9,0.0032591095358695853,0.0,0.0032591095358695853
